english,transliteration,arabic,audioUrl
finger nail,ɖúfir,ضُفِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-195.mp3
palm,kaff,كفّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-196.mp3
back of the hand,ɖáhir ilkaff,ضهِر الكفّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-197.mp3
ball of the hand,báʈun ilkaff,بطُن الكفّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-198.mp3
joint; knuckles; wrist,máfʂal,مفْصل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-199.mp3
to make a fist,3ímil [55] īdu bōks,عِمِل إيدو بوْكْس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-200.mp3
to extend one’s fingers,"madd aʂābī3u, ymidd aʂābī3u",مدّ أصابيعو، يْمِدّ أصابيعو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-201.mp3
"to hold, grip","másak, yímsuk",مسك، يِمْسُك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-202.mp3
to point to,"dall 3a, ydill 3a",دلّ ع، يْدِلّ ع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-203.mp3
He pointed at the clock.,dall 3a-ssē3a.,دلّ عالسّاعة.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-204.mp3
"leg, foot",íjir (jrayyēt) [f.],إجِر (جْريّات),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-205.mp3
thigh,fxād,فْخاد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-206.mp3
shin,ʔáʂbit íjir,قصْبِة إجِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-207.mp3
calf,báʈʈit íjir,بطِّة إجِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-208.mp3
knee,ríkbi (ríkab),رِكْبِة (رِكب),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-209.mp3
ankle,kēɧil (kɧūl),كاحِل (كْحول),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-210.mp3
sole,bāʈin íjir,باطِن إجِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-211.mp3
heel,ká3ib (k3ūb),كعِب (كْعوب),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-212.mp3
toe,úʂba3 íjir,أُصْبع إجِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-213.mp3
shoulder,kítif (ktēf),كِتِف (كْتاف),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-214.mp3
broad shoulders,ktēf 3rāɖ,كْتاف عْراض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-215.mp3
"chest, bosom",ʂúdir (ʂdūr),صُدِر (صْدور),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-216.mp3
flat chested,ʂúdir msáʈʈaɧ,صُدِر مْسطّح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-217.mp3
"abdomen, belly",báʈin (bʈūn),بطِن (بْطون),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-218.mp3
back,ɖáhir (ɖhūr),ضهِر (ضْهور),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-219.mp3
"waist, hips",xásir (xsūr),خسِر (خْسور),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-220.mp3
"navel, belly button",ʂírra,صِرّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-221.mp3
internal organs,l3úɖu ddēxili (lʔa3ɖāʔ ildēxilíyyi),العُضو الدّاخِلي (الأعْضاء الدّاخِلية),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-222.mp3
stomach,mí3di (mí3ad),مِعْدِة (مِعد),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-223.mp3
"intestines, bowels",muʂrān (mʂārīn),مُصْران (مْصارين),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-224.mp3
lung,ríʔa (riyēt),رِئة (رِيات),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-225.mp3
heart,ʔálib (ʔlūb),قلِب (قْلوب),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-226.mp3
"to beat, palpitate","daʔʔ, ydiʔʔ",دقّ، يْدِقّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-227.mp3
"to beat, palpitate","nábaɖ, yínbuɖ",نبض، يِنْبُض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-228.mp3
"heart beat, pulse",dáʔʔit ilʔálib,دقِّة القلِب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-229.mp3
liver,kíbid (akbēd),كِبِد (أكْباد),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-230.mp3
kidney,kílyi (kalāwi),كِلْية (كلاوي),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-231.mp3
bladder,mabūli,مبولِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-232.mp3
gall-bladder,mrāra,مْرارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-233.mp3
gland,ɣíddi (ɣídad),غِدِّة (غِدد),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-234.mp3
thyroid gland,ɣíddi duraqíyyi,غِدِّة دُرقية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-235.mp3
bone,3áɖmi (3ɖām),عضْمِة (عْضام),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-236.mp3
skeleton,hēkal 3áʐmi (hayēkil 3aʐmíyyi),هيْكل عظْمي (هَياكِل عظْمية),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-237.mp3
spine,3āmūd fíqari (3awāmīd fiqaríyyi),عامود فِقري (عواميد فِقرية),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-238.mp3
rib,ɖíli3 (ɖlū3),ضِلِع (ضْلوع),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-239.mp3
muscle,3áɖal,عضل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-240.mp3
vein,warīd (áwridi),وَريد (أَوْرِدِة),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-241.mp3
artery,širyēn (šarāyīn),شِرْيان (شرايين),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-242.mp3
artery,3íriʔ (3rūʔ),عِرِق (عْروق),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-243.mp3
blood,damm,دمّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-244.mp3
nerve,3áʂab (a3ʂāb),عصب (أعْصاب),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-245.mp3
"sexual organs, private parts",a3ɖāʔ tanēsulíyyi [pl.],أعْضاء تناسُلية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-246.mp3
"scrotum, testicles",kīs ʂúfun (akyēs aʂfān),كيس صُفُن (أكْياس أصْفان),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-247.mp3
"naked, bare",miš lēbis šī,مِش لابِس شي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-248.mp3
"naked, bare",3aryēn,عرْيان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-249.mp3
"buttocks, bottom, posterior",muʔáxxira,مُؤخِّرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-250.mp3
bottom,min wára,مِن وَرا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-251.mp3
anus,šarij,شرِج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-252.mp3
to urinate,"tbáwwal, yitbáwwal",تْبوّل، يِتْبوّل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-253.mp3
urine,bōl,بوْل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-254.mp3
to pee,3ímil [55] pīpī,عِمِل بيبي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-255.mp3
to defecate,"tbáraz, yitbáraz",تْبرز، يِتْبرز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-256.mp3
"excrement, feces",burāz,بُراز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-257.mp3
"to poo, poop",3ímil [55] kākā,عِمِل كاكا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-258.mp3
to go to the bathroom,rāɧ [55] 3a-ttwālētt,راح عالتْواليْتّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-259.mp3
I need to go to the bathroom.,báddi rūɧ 3a-ttwālētt.,بِدّي روح عالتّْواليْتّ.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-260.mp3
I need to go to the bathroom.,báddi rūɧ 3a-lɧammēm.,بدّي روح عالحمّام.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-261.mp3
"to pass gas, break wind",ʈálla3 [55] rīɧ,طلّع ريح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-262.mp3
height,ʈūl,طول,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-263.mp3
tall,ʈawīl (ʈwāl),طَويِل (طْوال),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-264.mp3
average height,ʈūlu mú3tadil,طولو مُعْتدِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-265.mp3
short,ʔaʂīr (ʔʂār),قصير (قْصار),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-266.mp3
How tall are you?,ʔaddē ʈūlak?,قدّيْ طولك؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-267.mp3
I’m 1.75 meters tall.,ʈūli míyyi u xámsi u sab3īn sánti.,طولي مية وخمْسِة وسبْعين سنْتي.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-268.mp3
weight,wázin (awzēn),وَزِن (أَوْزان),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-269.mp3
How much do you weigh?,ʔaddē wáznak?,قدّيْ وَزْنك؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-270.mp3
I weigh 70 kg.,wázni sab3īn kīlu.,وَزْني سبْعين كيلو.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-271.mp3
"one’s build, body shape",šákil jísim,شكِل جِسِم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-272.mp3
fat,núʂiɧ (nāʂɧīn),نُصِح (ناصْحين),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-273.mp3
fat,ʈúxin (ʈxān),طُخِن (طْخان),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-274.mp3
to get fat,"níʂiɧ, yínʂaɧ",نِصِح، يِنْصح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-275.mp3
to get fat,"ʈíxin, yíʈxan",طِخِن، يِطْخن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-276.mp3
Don’t overeat so you don’t get fat.,mā tēkul ktīr ɧátta mā tíʈxan.,ما تاكُل كْتير حتّى ما تِطْخن.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-277.mp3
overweight,wázin fōʔ ilm3áddal,وَزِن فوْق المْعدّل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-278.mp3
"chubby, plump, stout",milyēn,مِلْيان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-279.mp3
average weight,wázin ʂúɧɧi,وزِن صُحِّي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-280.mp3
thin,rfī3,رْفيع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-281.mp3
skinny,m3áɖɖam,مْعضّم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-282.mp3
one’s looks,šáklu,شكْلو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-283.mp3
"good-looking; handsome; beautiful, pretty",ɧílu mráttab,حِلو مْرتّب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-284.mp3
cute,nē3im,ناعِم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-285.mp3
"My God, those girls are so cute!",ha-lbanēt šū nē3mīn!,هالْبنات شو ناعْمين!,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-286.mp3
ugly,bíši3,بِشِع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-287.mp3
average-looking,jamēl 3ādi,جمال عادي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav05-288.mp3
"breast, boob",bizz (bzāz)*,بِزّ (بْزاز),
nipple,ɧálmi*,حلْمِة,
penis,ʔaɖīb (ʔiɖbēn)*,قضيب (قِضْبان),
"dick, cock",zibb (azbēb)*,زِبّ (أزْباب),
"dick, cock",zíbir (azbār)*,زِبِر (أزْبار),
to get an erection,"ntáʂab, yintáʂab*",نْتصب، يِنْتصب,
erection,intiʂāb*,إنْتِصاب,
to get a boner,zíbbu wíʔif* [13],زِبّو وِقِف,
"boner, hard-on",zibb wēʔif*,زِبّ واقِف,
testicle,xíʂyi*,خِصْية,
"balls, nuts (scrotum)",xiʂyitīn* [pl.],خِصْيِتين,
vagina,máhbal (mahēbil)*,مهْبل (مهابِل),
‘girl parts’,máʈraɧ táɧit la-lbanēt*,مطْرح تحِت للْبنات,
pussy,kiss (iksēs)*,كِسّ (إكْساس),
"ass, butt",ʈīz (ʈyēz)*,طيز (طْياز),
ass hole,fátɧit ʈīz*,فتْحِة طيْز,
"to piss, take a piss","šaxx, yšaxx*",شخّ، يْشخّ,
to pee (while standing),"fántar, yfántar*",فنْتر، يِفنْتر,
shit,xára*,خرى,
to fart,"ɖárraʈ, yɖárraʈ*",ضرّط، يْضرّط,
fart,ɖárʈa*,ضرْطة,
