english,transliteration,arabic,audioUrl
"peppermint, spearmint",ná3na3,نعْنع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-217.mp3
rosemary,iklīl iljábal,إكْليل الجبل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-218.mp3
salt,míliɧ,مِلِح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-219.mp3
sugar,síkkar,سِكّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-220.mp3
thyme,zá3tar,زعْتر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-221.mp3
vanilla,vānillā,فانيلّا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-222.mp3
gravy,ʂálʂit láɧmi,صلْصِة لحْمِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-223.mp3
sauce,ʂōʂ,صوْص,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-224.mp3
ketchup,kātšab,كاتْشب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-225.mp3
mayonnaise,māyōnēz,مايوْنيْز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-226.mp3
mustard,xárdal,خرْدل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-227.mp3
"tomato sauce, tomato puree, salsa",ʂōʂ banadūra,صوْص بندورة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-228.mp3
soy sauce,ʂōyā ʂōʂ,صوْيا صوْص,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-229.mp3
vinegar,xall,خلّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-230.mp3
rice,rizz,رِزّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-231.mp3
pasta,ma3karōna,معْكروْنة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-232.mp3
(pita) bread,xíbiz,خِبِز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-233.mp3
loaf of bread,rɣīf,رْغيف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-234.mp3
slice of bread,nuʂʂ rɣīf,نُصّ رْغيف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-235.mp3
piece of bread,šáʔfit xíbiz,شقْفِة خِبِز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-236.mp3
sliced bread; toast,tōst,توسْت,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-237.mp3
"baguette, sandwich roll",bāgēt,باغات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-238.mp3
yeast,xamīri,خميرِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-239.mp3
flour,ʈɧīn,طْحين,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-240.mp3
jam,mrábba,مْربّى,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-241.mp3
honey,3ásal,عسل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-242.mp3
protein,prōtīn,بْروْتين,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-243.mp3
egg,bēɖ,بيْض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-244.mp3
yolk,ʂafār bēɖ,صفار بيْض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-245.mp3
egg white,bayāɖ bēɖ,بَياض بيْض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-246.mp3
fried egg,bēɖ míʔli,بيْض مِقْلي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-247.mp3
boiled egg,bēɖ maslūʔ,بيْض مسْلوق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-248.mp3
scrambled egg,bēɖ maxfūʔ,بيْض مخْفوق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-249.mp3
omelet,ōmlēt,أوْمْليْت,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-250.mp3
meat,láɧim,لحِم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-251.mp3
meat,láɧmi,لحْمِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-252.mp3
beef,láɧim 3íjil,لحِم عِجِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-253.mp3
I don’t feel like chicken. Let’s have beef.,mā 3abēli djēj. ta3ā njīb láɧmi.,ما عبالي دْجاج. تعا نْجيب لحْمِة.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-254.mp3
(beef) steak,bīftēk,بيفْتاك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-255.mp3
pastrami,basʈirma,بسْطِرْمة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-256.mp3
minced meat,láɧmi mafrūmi,لحْمِة مفْرومِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-257.mp3
chicken,djēj,دْجاج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-258.mp3
chicken filet,fīlē djēj,فيليْه دْجاج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-259.mp3
whole chicken,farūj,فروج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-260.mp3
lamb,láɧim ɣánam,لحِم غنم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-261.mp3
pork,(láɧim) xanzīr,(لحِم) خنْزير,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-262.mp3
sausage,sjiʔʔ,سْجِقّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-263.mp3
hot dog,hōtdōg,هوتْدوغ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-264.mp3
fish,sámak,سمك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-265.mp3
fish bone,ɧáskit sámak,حسْكِة سمك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-266.mp3
salmon,sálamon,سلموْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-267.mp3
shark,sámak ʔíriš,سمك قِرِش,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-268.mp3
tuna,tūnā,تونا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-269.mp3
seafood,maʔkūlēt baɧríyyi,مأْكولات بحْرية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-270.mp3
crab,silʈ3ūn,سِلْطْعون,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-271.mp3
lobster,kárakand,كركنْد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-272.mp3
mussel,bálaɧ báɧur,بلح بحُر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-273.mp3
octopus,axʈabūʈ,أخْطبوط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-274.mp3
oyster,ʂádaf,صدف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-275.mp3
shellfish,maɧār,محار,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-276.mp3
shrimp,ʔrēdis,قْريْدِس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-277.mp3
"squid, cuttlefish",ɧabbār,حبّار,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-278.mp3
fat,díhin (dhūn),دِهِن (دْهون),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-279.mp3
This meat has a lot of fat on it.,ha-lláɧmi kílla díhin.,هالْلحْمِة كِلّا دِهِن.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-280.mp3
"greasy, oily",mídhin,مِدْهِن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-281.mp3
This dish is quite greasy.,ha-ʂʂáɧin mídhin šwayy.,هالصّحِن مِدْهِن شْويّ.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-282.mp3
soup,šūrba,شورْبة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-283.mp3
to eat soup,šírib šūrba,شِرِب شورْبة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-284.mp3
cream soup,šūrbit krēma,شورْبِة كْريْمة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-285.mp3
Jew’s mallow (slimy green soup),mlūxíyyi,مْلوخية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-286.mp3
orzo soup,šūrbit lsēn 3aʂfūr,شورْبِة لْسان عصْفور,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-287.mp3
tomato soup,šūrbit banadūra,شورْبِة بندورة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-288.mp3
vegetable soup,šūrbit xúɖra,شورْبِة خُضْرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-289.mp3
fried,míʔli,مِقْلي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-290.mp3
(vegetable) oil,zēt,زيْت,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-291.mp3
baked (bread),maxbūz,مخْبوز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-292.mp3
"oven-baked, roast",mɧámmar,مْحمّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-293.mp3
boiled,maslūʔ,مسْلوق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-294.mp3
"grilled, roast",míšwi,مِشْوي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-295.mp3
carton,kartōni,كرْتونِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-296.mp3
bag,kīs (kyēs),كيس (كْياس),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-297.mp3
jar,aʈramīz,أطْرميز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-298.mp3
brain sandwich,sándwiš nxā3āt,سنْدوِش نْخاعات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-299.mp3
falafel,falēfil,فلافِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-300.mp3
man'oucheh (Lebanese pizza),manʔūši,منْقوشِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-301.mp3
ful (refried fava beans),fūl,فول,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-302.mp3
ful medames (boiled fava beans),fūl mdámmas,فول مْدمّس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-303.mp3
"koshari (lentils, rice and macaroni)",kúšari,كُشري,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-304.mp3
liver sandwich,sándwiš sáwda,سنْدوِش سَوْدا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-305.mp3
pickled vegetables,kabīs,كبيس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-306.mp3
table manners,etīkett,اِتيكِتّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-307.mp3
Thank you for the meal! (said to host(ess) after having tried the food),šúkran 3ála lʔákil!,شُكْراً على الأكِل.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-308.mp3
to talk with one’s mouth full,ɧíki [55] u btímmu ákil,حِكي وبْتِمّو أكِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-309.mp3
Don’t talk with your mouth full!,mā tíɧki u tímmak milyēn!,ما تِحْكي وتِمّك مِلْيان.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-310.mp3
Excuse me for a moment. (when excusing oneself from the table),íza bitrīd.,اِذا بِتْريد.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-311.mp3
Thank you for the meal. (said after finishing a meal in someone’s home),dāymi nšāllā.,دايْمِة نْشالله.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-312.mp3
You’re welcome. (response),áhla u sáhla,أهْلا وسهْلا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav08-313.mp3
